Ranking,Company Name,Symbol
880,Imation Corp,IMN
881,Imprivata Inc,IMPR
882,Imperva Inc,IMPV
883,Internap Network Services Corp,INAP
884,Inc Research Holdings Inc,INCR
885,Independent Bank,INDB
886,Infinity Pharmaceuticals,INFI
887,Infinera Corp,INFN
888,Inogen Inc,INGN
889,Interactive Intelligence,ININ
890,Summit Hotel Properties,INN
891,Inovio Pharmaceuticals,INO
892,Insmed Inc,INSM
893,Insys Therapeutics Inc,INSY
894,Intl Fcstone Inc,INTL
895,Invensense Inc,INVN
896,Innerworkings,INWK
897,ION Geophysical Corp,IO
898,Innospec Inc,IOSP
899,Inter Parfums,IPAR
900,Infinity Property and Casualty Corp,IPCC
901,Inphi Corp,IPHI
902,Innophos Holdings,IPHS
903,Intrepid Potash Inc,IPI
904,Impax Laboratories,IPXL
905,Inteliquent Inc,IQNT
906,Irobot Corp,IRBT
907,Inland Real Estate Corp,IRC
908,Iridium Communications Inc,IRDM
909,Investors Real Estate Trust,IRET
910,Iradimed Corporation,IRMD
911,Independence Realty Trust Inc,IRT
912,Ironwood Pharmaceuticals,IRWD
913,Investors Bancorp,ISBC
914,International Speedway Corp,ISCA
915,Intersil Corp,ISIL
916,Isle of Capri Casinos,ISLE
917,Isramco Inc,ISRL
918,Intra-Cellular Ther,ITCI
919,Investment Technology Group,ITG
920,Itron Inc,ITRI
921,Invacare Corp,IVC
922,Invesco Mortgage Capital Inc,IVR
923,Ixys Corp,IXYS
924,Jack In The Box Inc,JACK
925,Jakks Pacific,JAKK
926,John B. Sanfilippo & Son,JBSS
927,John Bean Technologies Corp,JBT
928,J2 Global Communications Inc,JCOM
929,Jgwpt Holdings Inc,JGW
930,Jive Software Inc,JIVE
931,J & J Snack Foods,JJSF
932,Jamba Inc,JMBA
933,Journal Media Group Inc. Commo,JMG
934,Janus Capital Group Inc,JNS
935,St. Joe Company,JOE
936,Jones Energy Inc,JONE
937,Johnson Outdoors Inc,JOUT
938,James River Group Holdings Ltd,JRVR
939,Kadant Inc,KAI
940,Kaiser Aluminum Corp,KALU
941,Kaman Corp,KAMN
942,Kimball International Inc,KBAL
943,KB Home,KBH
944,Kcg Holdings Inc,KCG
945,Kansas City Life Insurance Company,KCLI
946,Kimball Electronics Inc,KE
947,Key Energy Services,KEG
948,Kelly Services,KELYA
949,Keryx Biopharmaceuticals,KERX
950,The Keyw Holding Corp,KEYW
951,Kforce Inc,KFRC
952,Korn/Ferry International,KFY
953,Kirkland's Inc,KIRK
954,Kite Pharma Inc,KITE
955,Krispy Kreme Doughnuts,KKD
956,Klx Inc,KLXI
957,KMG Chemicals,KMG
959,Knowles Corporation Common Stoc,KN
960,Kindred Healthcare,KND
961,Knoll Inc,KNL
963,Eastman Kodak,KODK
964,Kona Grill,KONA
965,Koppers Holdings Inc,KOP
966,Kopin Corp,KOPN
967,Karyopharm Therapeutics Inc,KPTI
968,Kraton Performance Polymers Inc,KRA
969,Kite Realty Group Trust,KRG
970,Kearny Financial,KRNY
971,Kronos Worldwide Inc,KRO
972,Kapstone Paper and Packaging Corp,KS
973,Kratos Defense & Security Solutions,KTOS
974,K2M Group Holdings Inc,KTWO
975,Kvh Industries,KVHI
976,Kennedy-Wilson Holdings Inc,KW
977,Quaker Chemical Corp,KWR
978,Multi-Color Corp,LABL
980,Ladder Capital Corp,LADR
981,Lancaster Colony Corp,LANC
982,Lawson Products,LAWS
983,Lakeland Bancorp,LBAI
984,Lion Biotechnologies Inc,LBIO
985,Libbey Inc,LBY
986,Lannett Co Inc,LCI
987,Lifetime Brands,LCUT
988,Lydall Inc,LDL
989,Landauer Inc,LDR
990,Ldr Holding Corp,LDRH
991,Lands' End Inc,LE
993,Laclede Group,LG
994,LGI Homes Inc,LGIH
995,Ligand Pharmaceuticals Inc,LGND
996,LHC Group,LHCG
997,Lasalle Hotel Properties,LHO
998,Atyr Pharma Inc,LIFE
999,Fidelity Southern Corp,LION
1000,Lionbridge Technologies,LIOX
1001,La Jolla Pharma,LJPC
1002,Lakeland Financial Corp,LKFN
1003,Lumber Liquidators Holdings Inc,LL
1004,Limelight Networks,LLNW
1005,Lemaitre Vascular,LMAT
1006,Limoneira Co,LMNR
1007,Luminex Cor,LMNX
1008,Lumos Networks Corp,LMOS
1009,Snyder's Lance Inc,LNCE
1010,Landec Corp,LNDC
1011,Lindsay Corp,LNN
1012,Lifelock Inc,LOCK
1013,El Pollo Loco Holdings Inc,LOCO
1014,Logmein Inc,LOGM
1016,Loral Space and Communications,LORL
1017,Loxo Oncology Inc,LOXO
1018,Dorian Lpg Ltd,LPG
1019,Liveperson Inc,LPSN
1021,La Quinta Holdings Inc,LQ
1022,Liquidity Services,LQDT
1023,K12 Inc,LRN
1025,Ltc Properties,LTC
1026,Liberty Tripadvisor Holdings I,LTRPA
1027,Ladenburg Thalmann Financial Inc,LTS
1028,Legacytexas Financial Group Inc,LTXB
1029,Lifeway Foods,LWAY
1030,Luxoft Holding Inc,LXFT
1031,Lexington Realty Trust,LXP
1032,Lexicon Pharmaceuticals,LXRX
1033,Lsb Industries Inc,LXU
1034,Lsi Industries Inc,LYTS
1035,La-Z-Boy Inc,LZB
1036,Merrimack Pharmaceuticals Inc,MACK
1038,Mantech International Corp,MANT
1040,Matthews International Corp,MATW
1041,Matson Inc,MATX
1042,MB Financial Inc,MBFI
1043,MBIA Inc,MBI
1044,Malibu Boats Inc,MBUU
1045,Merchants Bancshares,MBVT
1046,Mercantile Bank Corp,MBWM
1047,Moelis,MC
1048,Contango Oil & Gas Company,MCF
1049,Marchex Inc,MCHX
1050,Monarch Casino & Resort,MCRI
1051,Marcus Corp,MCS
1052,Medassets Inc,MDAS
1053,M.D.C. Holdings,MDC
1054,M.D.C. Partners Inc,MDCA
1055,The Medicines Company,MDCO
1056,Medgenics Inc. Common Stock,MDGN
1057,Medley Management Inc,MDLY
1058,Meredith Corp,MDP
1059,McDermott International,MDR
1060,Medidata Solutions,MDSO
1061,Mimedx Group Inc,MDXG
1062,Medifast Inc,MED
1063,Media General,MEG
1064,Methode Electronics,MEI
1065,Mentor Graphics Corp,MENT
1066,Metro Bancorp Inc,METR
1067,Multi-Fineline Electronix,MFLX
1068,Mattress Firm Holding Corp,MFRM
1069,Mistras Group Inc,MG
1070,Mge Energy Inc,MGEE
1071,Moneygram International,MGI
1072,Magellan Health Services,MGLN
1073,Macrogenics Inc,MGNX
1074,MGP Ingredients,MGPI
1075,Mcgrath Rentcorp,MGRC
1076,Morgans Hotel Group Co,MHGC
1077,Maiden Hldgs Ltd,MHLD
1078,M/I Homes,MHO
1079,Novatel Wireless,MIFI
1080,Mobile Mini,MINI
1081,Ag Mortgage Investment Trust,MITT
1083,Marketo Inc,MKTO
1085,Mesa Laboratories,MLAB
1086,Herman Miller,MLHR
1087,Mueller Industries,MLI
1088,Moduslink Global Solutions Inc,MLNK
1089,Miller Industries,MLR
1090,Marcus & Millichap,MMI
1091,Maximus Inc,MMS
1092,Merit Medical Systems,MMSI
1093,Mannkind Corp,MNKD
1094,Monmouth Real Estate Investment Corp,MNR
1095,Monro Muffler Brake,MNRO
1096,Momenta Pharmaceuticals,MNTA
1097,Mobileiron Inc,MOBL
1098,Modine Manufacturing Company,MOD
1099,Model N Inc. Common Stock,MODN
1100,Midwestone Financial Group,MOFG
1101,Moog Inc,MOG.A
1103,Monogram Residential Trust In,MORE
1104,Movado Group Inc,MOV
1105,Motorcar Parts of America,MPAA
1106,Metaldyne Performance Group Inc,MPG
1109,Marine Products Corp,MPX
1110,Mrc Global Inc,MRC
1112,Marin Sotfware Incorporated,MRIN
1113,Marlin Business Services,MRLN
1114,Marten Transport,MRTN
1117,Microsemi Corp,MSCC
1118,Middlesex Water Company,MSEX
1119,Mainsource Financial Group,MSFG
1120,Microstrategy Inc,MSTR
1121,Matador Resources Company,MTDR
1123,American Capital Mortgage Inves,MTGE
1124,Meritage Corp,MTH
1126,Arvinmeritor,MTOR
1127,Brush Wellman Inc,MTRN
1128,Matrix Service Company,MTRX
1129,MTS Systems Corp,MTSC
1130,M/A-Com Technology Solutions Ho,MTSI
1131,Mattson Technology,MTSN
1132,Minerals Technologies Inc,MTX
1134,Men's Wearhouse,MW
1135,Mueller Water Products,MWA
1136,Monster Worldwide,MWW
1137,Maxlinear Inc,MXL
1138,Maxpoint Interactive Inc,MXPT
1139,Clubcorp Holdings Inc,MYCC
1140,Myers Industries,MYE
1141,Myriad Genetics,MYGN
1142,Myr Group,MYRG
1143,North Atlantic Drilling Ltd. Co,NADL
1144,Nanometrics Inc,NANO
1145,Nordic American Offshore Ltd,NAO
1146,Nordic American Tanker Shipping Ltd,NAT
1147,National Interstate Corp,NATL
1148,Nature's Sunshine Products,NATR
1149,Navistar International Corp,NAV
1150,Navidea Biopharmaceuticals Inc,NAVB
1151,The Navigators Group,NAVG
1152,Newbridge Bancorp,NBBC
1153,National Bank Holdings Corp,NBHC
1155,NBT Bancorp Inc,NBTB
1156,Nacco Industries,NC
1157,Navigant Consulting,NCI
1158,National Cinemedia,NCMI
1159,National Commerce Corp,NCOM
1160,NCI Building Systems,NCS
1161,Noodles & Company,NDLS
1162,Neff Corp,NEFF
1163,Neogenomics Inc,NEO
1164,Neogen Corp,NEOG
1165,New Media Investment Group Inc,NEWM
1166,Newport Corp,NEWP
1168,Newstar Financial,NEWS
1169,Northfield Bancorp,NFBK
1170,National General Holdings Corp,NGHC
1171,Natural Gas Services Group,NGS
1172,Natural Grocers By Vitamin Cottage Inc,NGVC
1173,National Healthcare Corp,NHC
1174,National Health Investors,NHI
1175,Natural Health Trends Corp,NHTC
1176,Blue Nile Inc,NILE
1177,Newjersey Resources Corp,NJR
1178,National Bankshares,NKSH
1179,Nektar Therapeutics,NKTR
1180,NL Industries,NL
1181,Newlink Genetics Corp,NLNK
1182,Nautilus Group,NLS
1183,Navios Maritime Holdings Inc,NM
1184,Nimble Storage Inc,NMBL
1185,Nmi Holdings Inc,NMIH
1186,Navios Maritime Acquisition Corp,NNA
1187,NN Inc,NNBR
1188,Nelnet Inc,NNI
1189,Northern Oil and Gas,NOG
1190,Neenah Paper,NP
1191,National Penn Bancshares,NPBC
1192,National Presto Industries,NPK
1193,Enpro Industries,NPO
1194,Neophotonics Corp,NPTN
1195,Newpark Resources,NR
1196,National Research Corp,NRCIA
1197,New Residential Investment Corp,NRZ
1199,Insight Enterprises,NSIT
1200,Nationstar Mortgage Holdngs I,NSM
1201,Insperity Inc,NSP
1202,Neustar Inc,NSR
1203,Nanostring Technologies Inc,NSTG
1204,Netscout Systems,NTCT
1205,Netgear Inc,NTGR
1206,Nortek Inc,NTK
1207,Ntelos Holdings,NTLS
1208,Nutrisystem Inc,NTRI
1209,Nutraceutical International Corp,NUTR
1210,Nuvasive Inc,NUVA
1212,Nve Corp,NVEC
1213,Nv5 Holdings Inc,NVEE
1214,Invivo Therapeutics Holdings,NVIV
1215,Nevro Corp,NVRO
1216,Invitae Corp,NVTA
1217,Northwest Bancshares,NWBI
1218,Northwest Biotherapeutics,NWBO
1219,Northwestern Corp,NWE
1220,New Home Co Llc,NWHM
1221,National Western Life Insurance,NWLI
1222,Northwest Natural Gas Company,NWN
1223,Northwest Pipe Company,NWPX
1224,Quanex Building Products Corp,NX
1225,Nexpoint Residential Trust Inc,NXRT
1227,Nxstage Medical,NXTM
1228,NRG Yield Inc,NYLD
1229,New York Mortgage Trust,NYMT
1230,Empire Resorts,NYNY
1231,New York REIT Inc,NYRT
1233,Oasis Petroleum Inc,OAS
1234,Onebeacon Insurance Group,OB
1235,Ocata Therapeutics Inc,OCAT
1236,Oceanfirst Financial,OCFC
1237,Oclaro Inc,OCLR
1238,Ocwen Financial Corp,OCN
1239,Ocular Therapeutix Inc,OCUL
1240,Oil-Dri Corporation of America,ODC
1241,Oriental Financial Group,OFG
1242,Orthofix International N.V.,OFIX
1243,Omega Flex,OFLX
1244,One Gas Inc,OGS
1245,Oil States International,OIS
1246,Southwest Bancorp,OKSB
1249,One Liberty Properties,OLP
1250,Om Asset Management Ltd,OMAM
1251,Omnicell Inc,OMCL
1252,Omega Protein Corp,OME
1253,Oncomed Pharmaceuticals Inc,OMED
1254,Omeros Corp,OMER
1255,Owens & Minor,OMI
1256,Omnova Solutions Inc,OMN
1257,Old National Bancorp Capital,ONB
1258,Spark Therapeutics Inc,ONCE
1259,On Deck Capital Inc,ONDK
1260,Oncothyreon Inc,ONTY
1261,Organovo Holdings,ONVO
1262,Opus Bank,OPB
1263,Ophthotech Corp,OPHT
1264,Opower Inc,OPWR
1265,Oppenheimer Holdings,OPY
1266,Ormat Technologies,ORA
1267,Orbcomm Inc,ORBC
1268,Orchid Island Capital Inc. Com,ORC
1269,Orexigen Therapeutics,OREX
1270,Oritani Financial,ORIT
1271,Orion Marine Group Inc,ORN
1272,Old Second Bancorp,OSBC
1273,Osiris Therapeutics,OSIR
1274,Osi Systems,OSIS
1275,Overstock.Com,OSTK
1276,Orasure Technologies,OSUR
1277,Otonomy Inc,OTIC
1278,Otter Tail Corp,OTTR
1279,Outerwall Inc,OUTR
1280,Ovascience Inc,OVAS
1281,Omnivision Technologies,OVTI
1282,Oxford Immunotec Global Plc,OXFD
1283,Oxford Industries,OXM
1284,Bank of The Ozarks,OZRK
1285,Pacific Biosciences of California,PACB
1286,Phibro Animal Health Corp,PAHC
1287,Par Petroleum Corp,PARR
1288,Patrick Industries,PATK
1291,Prestige Brand Holdings,PBH
1292,Potbelly Corp,PBPB
1293,Pep Boys-Manny Moe & Jack,PBY
1294,Pacific Continental Corporation [Ore],PCBK
1295,PC Connection,PCCC
1296,Potlatch Corp,PCH
1297,Pendrell Corp,PCO
1298,Pacira Pharmaceuticals,PCRX
1300,Park City Group,PCYG
1302,Pdf Solutions Inc,PDFS
1303,Pdl Biopharma,PDLI
1304,Pacific Datavision Inc,PDVW
1305,Parsley Energy,PE
1306,Pebblebrook Hotel Trust,PEB
1307,Peoples Bancorp Inc,PEBO
1309,Pattern Energy Group Inc,PEGI
1310,Pennsylvania Real Estate Investment,PEI
1311,Pacific Ethanol,PEIX
1313,Perry Ellis International Inc,PERY
1314,Pioneer Energy Services Corp,PES
1315,Petmed Express,PETS
1316,Aratana Therapeutics Inc,PETX
1317,Preferred Bank,PFBC
1318,Peoples Finl Svcs Co,PFIS
1319,Pfenex Inc,PFNX
1320,Proofpoint Inc,PFPT
1321,Provident Financial Services,PFS
1322,Pennymac Financial Services In,PFSI
1323,Pfsweb Inc,PFSW
1324,Peapack-Gladstone Financial Corp,PGC
1325,Ply Gem Holdings Inc,PGEM
1326,Pga Holdings Inc,PGND
1327,Progenics Pharmaceuticals Inc,PGNX
1328,Pgt Industries,PGTI
1329,Phh Corp,PHH
1330,PHI Inc,PHIIK
1331,Panhandle Royalty Company,PHX
1332,Pico Holdings Inc,PICO
1333,Pier 1 Imports,PIR
1334,Piper Jaffray Companies,PJC
1335,Parker Drilling Company,PKD
1336,Park Electrochemical Corp,PKE
1337,Park-Ohio Holdings,PKOH
1338,Parkway Properties,PKY
1339,Photronics,PLAB
1340,Dave and Buster's Entertainment,PLAY
1341,The Children's Place Retail Stores,PLCE
1342,Polycom Inc,PLCM
1343,Popeyes Louisiana Kitchen Inc,PLKI
1344,Douglas Dynamics,PLOW
1345,Preformed Line Products Company,PLPC
1346,Plantronics,PLT
1348,Eplus Inc,PLUS
1349,Plexus Corp,PLXS
1350,Pharmerica Corp,PMC
1351,Pennymac Mortgage Investment Trust,PMT
1352,Patriot National Inc,PN
1354,Pinnacle Entertainment,PNK
1355,PNM Resources Inc,PNM
1356,Piedmont Natural Gas Company,PNY
1358,Polyone Corp,POL
1360,Portland General Electric Company,POR
1362,Power Integrations,POWI
1363,Powell Industries,POWL
1364,Powersecure International Inc,POWR
1365,Pozen Inc,POZN
1366,Pacific Premier Bancorp Inc,PPBI
1367,Peregrine Pharmaceuticals Inc,PPHM
1368,Portfolio Recovery Associates,PRAA
1369,Pra Health Sciences Inc,PRAH
1370,Perficient Inc,PRFT
1371,Progress Software Corp,PRGS
1373,Primoris Services Corp,PRIM
1374,Park National Corp,PRK
1375,Proto Labs Inc,PRLB
1376,Pros Holdings,PRO
1377,The Providence Service Corp,PRSC
1378,Prothena Corporation Plc,PRTA
1379,Paratek Pharmaceuticals Inc,PRTK
1380,Proteon Therapeutics Inc,PRTO
1381,Party City Holdco Inc,PRTY
1382,Parexel International Corp,PRXL
1383,Business Parks,PSB
1384,Performance Sports Group Ltd,PSG
1385,Power Solutions Inte,PSIX
1386,Pricesmart Inc,PSMT
1387,Park Sterling Bank,PSTB
1388,Ptc Therapeutics Inc,PTCT
1389,Portola Pharmaceuticals Inc,PTLA
1390,P.A.M. Transportation Services,PTSI
1391,Pernix Therapeutics Holdings Inc,PTX
1392,Penn Virginia Corp,PVA
1393,Privatebancorp,PVTB
1394,Penns Woods Bancorp,PWOD
1395,Pzena Investment Management Inc,PZN
1396,Papa John's International,PZZA
1397,Qad Inc,QADA
1398,Qcr Holdings,QCRH
1400,Qlogic Corp,QLGC
1401,Qlik Technologies Inc,QLIK
1402,Qualys Inc,QLYS
1403,Quinstreet Inc,QNST
1404,Quality Systems,QSII
1405,Quantum Corp,QTM
1406,Qts Realty Trust Inc,QTS
1407,Q2 Holdings Inc,QTWO
1408,Quad Graphics Inc,QUAD
1409,Freightcar America,RAIL
1411,Rait Financial Trust,RAS
1412,Bankrate Inc,RATE
1413,Raven Industries,RAVN
1414,Republic Bancorp,RBCAA
1415,RCS Capital Corp,RCAP
1416,Rent-A-Center Inc,RCII
1417,Elizabeth Arden,RDEN
1418,Reading International Inc,RDI
1419,Radian Group Inc,RDN
1420,Radnet Inc,RDNT
1421,Radius Health Inc,RDUS
1422,Resources Connection,RECN
1423,Renewable Energy Group Inc,REGI
1424,Ring Energy Inc,REI
1425,Reis Inc,REIS
1426,Signature Group,RELY
1427,Rentrak Corp,RENT
1428,Altisource Residential Corporat,RESI
1429,Revlon Inc,REV
1430,Rex American Resources Corporation,REX
1431,Resource America,REXI
1433,Rex Energy Corp,REXX
1435,Regulus Therapeutics Inc,RGLS
1436,Sturm Ruger & Company,RGR
1437,Regis Corp,RGS
1439,Gaylord Entertainment Company,RHP
1440,Rigel Pharmaceuticals,RIGL
1441,Republic Airways Holdings,RJET
1442,Arcadia Biosciences Inc,RKDA
1443,Ruckus Wireless Inc,RKUS
1444,Reald Inc,RLD
1445,Radiant Logistics,RLGT
1446,Rli Corp,RLI
1447,Rlj Lodging Trust,RLJ
1448,Relypsa Inc,RLYP
1449,Regional Managment Corp,RM
1450,Re/Max Holdings Inc,RMAX
1451,Rambus Inc,RMBS
1452,Rockwell Medical Technologies,RMTI
1453,Rignet Inc,RNET
1455,Renasant Corp,RNST
1456,Realnetworks,RNWK
1457,Gibraltar Industries,ROCK
1458,Rogers Corp,ROG
1459,Retail Opportunity Investments,ROIC
1460,RBC Bearings Inc,ROLL
1461,Rovi Corp,ROVI
1462,Castle Brands,ROX
1463,Realpage Inc,RP
1464,Ramco-Gershenson Properties Trust,RPT
1465,Raptor Pharmaceutical,RPTP
1466,Rpx Corp,RPXC
1467,Red Robin Gourmet Burgers,RRGB
1468,Roadrunner Transportation Systems Inc,RRTS
1469,Rouse Properties Inc. Common S,RSE
1470,Resource Capital,RSO
1471,Rsp Permian Inc,RSPP
1472,Rofin-Sinar Technologies,RSTI
1473,Ruby Tuesday,RT
1474,Rudolph Technologies,RTEC
1475,Rti Biologics,RTIX
1476,Rentech Inc,RTK
1477,Retrophin Inc,RTRX
1478,The Rubicon Project Inc,RUBI
1479,Rush Enterprises,RUSHA
1480,Ruth's Hospitality Group,RUTH
1481,Revance Therapeutics Inc,RVNC
1482,Redwood Trust,RWT
1483,Ignyta Inc,RXDX
1484,Rexnord Corp,RXN
1485,Rayonier Advanced Materials Inc,RYAM
1486,Ryerson Holding Corp,RYI
1487,Incontact,SAAS
1488,Sanderson Farms,SAFM
1489,Safety Insurance Group,SAFT
1490,Sage Therapeutics Inc,SAGE
1491,Sonic Automotive,SAH
1492,Saia Inc,SAIA
1494,Retailmenot Inc,SALE
1495,Scorpio Bulkers Inc. Common Sto,SALT
1497,Sanmina-Sci Corp,SANM
1498,Sandy Spring Bancorp,SASR
1499,Safe Bulkers Inc,SB
1500,Seacoast Banking Corporation of Florida,SBCF
1501,Sinclair Broadcast Group,SBGI
1502,Sabra Healthcare REIT Inc,SBRA
1503,Southside Bancshares,SBSI
1504,Silver Bay Realty Trust Corp,SBY
1505,Surgical Care Affiliates Inc,SCAI
1506,Scholastic Corp,SCHL
1507,Schnitzer Steel Industries,SCHN
1508,Stepan Company,SCL
1509,Sciclone Pharmaceuticals,SCLN
1510,Sucampo Pharmaceuticals,SCMP
1511,Comscore Inc,SCOR
1512,Steelcase Inc,SCS
1513,Scansource Inc,SCSC
1514,Select Comfort Corp,SCSS
1515,Shoe Carnival,SCVL
1516,Seachange International,SEAC
1517,Seaworld Entertainment Inc. Co,SEAS
1519,Select Medical Holdings Corp,SEM
1520,Semgroup Corp,SEMG
1521,Seneca Foods,SENEA
1523,Servisfirst Bancshares Inc,SFBS
1524,Safeguard Scientifics,SFE
1525,Ship Finance International,SFL
1526,Shutterfly,SFLY
1527,Simmons First National Corp,SFNC
1528,Smart,SFS
1529,Sfx Entertainment Inc,SFXE
1530,Saga Communications,SGA
1531,Stonegate Bank [Fl],SGBK
1532,Superior Uniform Group,SGC
1533,Silicon Graphics International Corp,SGI
1534,Stonegate Mortgage Corp,SGM
1535,Sangamo Biosciences,SGMO
1536,Scientific Games Corp,SGMS
1537,Sagent Pharmaceuticals Inc,SGNT
1538,Stone Energy Corp,SGY
1539,Synergy Pharmaceuticals Inc,SGYP
1540,Shake Shack Inc,SHAK
1541,Shenandoah Telecommunications Co,SHEN
1542,A. Schulman,SHLM
1543,Sunstone Hotel Investors,SHO
1544,Steven Madden,SHOO
1545,Shoretel Inc,SHOR
1546,Sientra Inc,SIEN
1547,Selective Insurance Group,SIGI
1548,Sigma Designs,SIGM
1549,Select Income REIT Common Share,SIR
1550,6D Global Technologies Inc,SIXD
1551,South Jersey Industries,SJI
1552,SJW Corp,SJW
1553,Skullcandy Inc,SKUL
1554,Skywest Inc,SKYW
1555,Silicon Laboratories,SLAB
1556,U.S. Silica Holdings Inc,SLCA
1558,Standard Motor Products,SMP
1559,Stein Mart Inc,SMRT
1560,Semtech Corp,SMTC
1561,Sanchez Energy Corp,SN
1562,Inventure Foods,SNAK
1563,Sun Bancorp,SNBC
1564,State National Companies Inc,SNC
1565,Synchronoss Technologies,SNCR
1566,Sun Hydraulics Corp,SNHY
1567,Senomyx Inc,SNMX
1569,New Senior Investment Group Inc,SNR
1570,Synta Pharmaceuticals,SNTA
1572,Sonic Corp,SONC
1573,Sonus Networks,SONS
1574,SP Plus Corporation,SP
1575,Sparton Corp,SPA
1576,Spark Energy Inc,SPKE
1577,The Spectranetics Corp,SPNC
1578,Sapiens International Corporation N.V.,SPNS
1579,Spok Holdings Inc,SPOK
1580,Spectrum Pharmaceuticals,SPPI
1581,Sps Commerce,SPSC
1582,Spartan Stores,SPTN
1583,Sportsman'S Warehouse Holdi,SPWH
1584,Sequential Brands Group Inc,SQBG
1585,Sciquest Inc,SQI
1586,Sequenom Inc,SQNM
1587,1St Source Corp,SRCE
1588,Surmodics Inc,SRDX
1589,Servicesource International In,SREV
1590,Stoneridge Inc,SRI
1591,Sorrento Therapeutics,SRNE
1593,South State Corporation,SSB
1594,Simpson Manufacturing Company,SSD
1595,Seventy Seven Energy Inc,SSE
1596,Stage Stores,SSI
1597,Silver Spring Networks Inc. Co,SSNI
1598,E.W. Scripps Company,SSP
1599,Sovran Self Storage,SSS
1600,Shutterstock Inc,SSTK
1601,Stratasys Ltd,SSYS
1602,Staar Surgical Company,STAA
1603,STI Inc,STAG
1604,Istar Financial Inc,STAR
1605,S&T Bancorp,STBA
1606,State Bank Finl Corp,STBZ
1607,Stewart Information Services Corp,STC
1608,Stock Building Supply Holdings,STCK
1610,State Auto Financial Corp,STFC
1611,Sterling Bancorp,STL
1612,Stemline Therapeutics Inc,STML
1613,Stamps.Com Inc,STMP
1614,Scorpio Tankers Inc,STNG
1615,Store Capital Corpstore Capital,STOR
1616,Strayer Education,STRA
1617,Straight Path Communications In,STRP
1618,Strattec Security Corp,STRT
1620,Summit Materials Inc,SUM
1621,Superior Industries International,SUP
1622,Supernus Pharmaceuticals Inc,SUPN
1623,Supervalu Inc,SVU
1624,Stillwater Mining Company,SWC
1625,Swift Transportation Company,SWFT
1626,Smith & Wesson Holding Corp,SWHC
1627,Schweitzer-Mauduit International,SWM
1628,Southwest Gas Corp,SWX
1629,Suncoke Energy Inc,SXC
1630,Standex International Corp,SXI
1631,Sensient Technologies Corp,SXT
1632,Symetra Financial Corp,SYA
1633,S.Y. Bancorp,SYBT
1634,Sykes Enterprises Inc,SYKE
1635,Synaptics Inc,SYNA
1636,Syntel Inc,SYNT
1637,Synergy Resources Cp,SYRG
1638,Synutra International,SYUT
1639,Systemax Inc,SYX
1640,Sizmek Inc,SZMK
1641,Solazyme Inc,SZYM
1642,Tal International Group,TAL
1643,Taser International,TASR
1644,Carrols Restaurant Group,TAST
1645,Transatlantic Petroleum Ltd,TAT
1646,Jth Holding Inc,TAX
1647,The Bancorp,TBBK
1648,Trueblue Inc,TBI
1649,Triumph Bancorp Inc,TBK
1650,Territorial Bancorp Inc,TBNK
1651,Theravance Biopharma Inc,TBPH
1652,Tobira Therapeutics Inc,TBRA
1653,Texas Capital Bancshares,TCBI
1654,Trico Bancshares,TCBK
1655,The Container Store Group Inc,TCS
1656,Tidewater Inc,TDW
1658,Tech Data Corp,TECD
1659,Tenneco Automotive,TEN
1660,Tesco Corp,TESO
1661,The Fresh Market,TFM
1662,Tredegar Corp,TG
1663,Textainer Group Holdings,TGH
1664,Tg Therapeutics,TGTX
1665,First Financial Corporation Indiana,THFF
1666,Threshold Pharmaceuticals,THLD
1667,Thermon Group Holdings Inc,THR
1668,Gentherm Inc,THRM
1669,Treehouse Foods,THS
1670,Interface,TILE
1671,Time Inc. Common Stock When Iss,TIME
1672,Tiptree Financial Inc,TIPT
1673,Orchids Paper Products Company,TIS
1674,Team Inc,TISI
1675,Titan Machinery Inc,TITN
1676,Tivo Inc,TIVO
1677,Tokai Pharmaceuticals Inc,TKAI
1678,Talmer Bancorp Inc,TLMR
1679,Talen Energy Corporation,TLN
1680,Tilly's Inc,TLYS
1681,Team Health Holdings,TMH
1682,Taylor Morrison Home Corporatio,TMHC
1683,Tompkinstrustco,TMP
1684,Timken Steel Corporation Common,TMST
1685,Telenav Inc,TNAV
1686,Tennant Company,TNC
1688,Trinet Group Inc,TNET
1689,Tangoe Inc,TNGO
1690,Teekay Tankers Ltd,TNK
1691,Towne Bank,TOWN
1692,Tower International,TOWR
1693,Tutor Perini Corp,TPC
1694,Tri Pointe Homes Inc. Common S,TPH
1695,Triangle Petroleum Corp,TPLM
1696,Third Point Reinsurance Ltd. Co,TPRE
1697,Tribune Publishing Company Comm,TPUB
1698,Tootsie Roll Industries,TR
1699,Tejon Ranch Company,TRC
1700,Trecora Resources,TREC
1701,Tree.Com,TREE
1703,Speedway Motorsports,TRK
1704,Trustmark Corp,TRMK
1705,Terreno Realty Corp,TRNO
1706,Trovagene Inc,TROV
1707,Tronox Inc,TROX
1708,Trc Companies,TRR
1709,Trimas Corp,TRS
1710,Trustco Bank Corp NY,TRST
1711,Truecar Inc,TRUE
1712,Trupanion Inc,TRUP
1713,Trevena Inc,TRVN
1714,Transenterix Inc,TRXC
1715,Tristate Capital Holdings Inc,TSC
1716,Trinseo S.A.,TSE
1717,Townsquare Media Llc,TSQ
1718,Tessera Technologies,TSRA
1719,Tesaro Inc,TSRO
